well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
F6,0.134,GC029,1,glucose-acetate,2021-09-12,1,3.138888888888889,0.07940740740740741,∆flh,Single KO,0.054592592592592595
F7,0.134,GC029,2,glucose-acetate,2021-09-12,1,3.138888888888889,0.07940740740740741,∆flh,Single KO,0.054592592592592595
F8,0.132,GC029,3,glucose-acetate,2021-09-12,1,3.138888888888889,0.07940740740740741,∆flh,Single KO,0.052592592592592594
F6,0.138,GC029,1,glucose-acetate,2021-09-12,1,3.2644444444444445,0.07948148148148147,∆flh,Single KO,0.05851851851851854
F7,0.137,GC029,2,glucose-acetate,2021-09-12,1,3.2644444444444445,0.07948148148148147,∆flh,Single KO,0.05751851851851854
F8,0.136,GC029,3,glucose-acetate,2021-09-12,1,3.2644444444444445,0.07948148148148147,∆flh,Single KO,0.05651851851851854
F6,0.14,GC029,1,glucose-acetate,2021-09-12,1,3.39,0.07940740740740741,∆flh,Single KO,0.0605925925925926
F7,0.14,GC029,2,glucose-acetate,2021-09-12,1,3.39,0.07940740740740741,∆flh,Single KO,0.0605925925925926
F8,0.138,GC029,3,glucose-acetate,2021-09-12,1,3.39,0.07940740740740741,∆flh,Single KO,0.0585925925925926
F6,0.141,GC029,1,glucose-acetate,2021-09-12,1,3.5155555555555558,0.07944444444444444,∆flh,Single KO,0.061555555555555544
F7,0.141,GC029,2,glucose-acetate,2021-09-12,1,3.5155555555555558,0.07944444444444444,∆flh,Single KO,0.061555555555555544
F8,0.139,GC029,3,glucose-acetate,2021-09-12,1,3.5155555555555558,0.07944444444444444,∆flh,Single KO,0.05955555555555557
F6,0.141,GC029,1,glucose-acetate,2021-09-12,1,3.641111111111111,0.07948148148148147,∆flh,Single KO,0.061518518518518514
F7,0.141,GC029,2,glucose-acetate,2021-09-12,1,3.641111111111111,0.07948148148148147,∆flh,Single KO,0.061518518518518514
F8,0.139,GC029,3,glucose-acetate,2021-09-12,1,3.641111111111111,0.07948148148148147,∆flh,Single KO,0.05951851851851854
F6,0.142,GC029,1,glucose-acetate,2021-09-12,1,3.7666666666666666,0.07962962962962962,∆flh,Single KO,0.06237037037037037
F7,0.141,GC029,2,glucose-acetate,2021-09-12,1,3.7666666666666666,0.07962962962962962,∆flh,Single KO,0.06137037037037037
F8,0.139,GC029,3,glucose-acetate,2021-09-12,1,3.7666666666666666,0.07962962962962962,∆flh,Single KO,0.05937037037037039
F6,0.141,GC029,1,glucose-acetate,2021-09-12,1,3.8922222222222222,0.07925925925925927,∆flh,Single KO,0.06174074074074072
F7,0.14,GC029,2,glucose-acetate,2021-09-12,1,3.8922222222222222,0.07925925925925927,∆flh,Single KO,0.06074074074074075
F8,0.139,GC029,3,glucose-acetate,2021-09-12,1,3.8922222222222222,0.07925925925925927,∆flh,Single KO,0.05974074074074075
F6,0.141,GC029,1,glucose-acetate,2021-09-12,1,4.017777777777778,0.07937037037037038,∆flh,Single KO,0.061629629629629604
F7,0.14,GC029,2,glucose-acetate,2021-09-12,1,4.017777777777778,0.07937037037037038,∆flh,Single KO,0.06062962962962963
F8,0.138,GC029,3,glucose-acetate,2021-09-12,1,4.017777777777778,0.07937037037037038,∆flh,Single KO,0.05862962962962963
F6,0.14,GC029,1,glucose-acetate,2021-09-12,1,4.1433333333333335,0.07951851851851852,∆flh,Single KO,0.0604814814814815
F7,0.139,GC029,2,glucose-acetate,2021-09-12,1,4.1433333333333335,0.07951851851851852,∆flh,Single KO,0.059481481481481496
F8,0.137,GC029,3,glucose-acetate,2021-09-12,1,4.1433333333333335,0.07951851851851852,∆flh,Single KO,0.057481481481481494
F6,0.139,GC029,1,glucose-acetate,2021-09-12,1,4.268888888888889,0.07937037037037038,∆flh,Single KO,0.05962962962962963
F7,0.139,GC029,2,glucose-acetate,2021-09-12,1,4.268888888888889,0.07937037037037038,∆flh,Single KO,0.05962962962962963
F8,0.137,GC029,3,glucose-acetate,2021-09-12,1,4.268888888888889,0.07937037037037038,∆flh,Single KO,0.05762962962962963
F6,0.139,GC029,1,glucose-acetate,2021-09-12,1,4.394444444444445,0.07951851851851853,∆flh,Single KO,0.05948148148148148
F7,0.138,GC029,2,glucose-acetate,2021-09-12,1,4.394444444444445,0.07951851851851853,∆flh,Single KO,0.05848148148148148
F8,0.137,GC029,3,glucose-acetate,2021-09-12,1,4.394444444444445,0.07951851851851853,∆flh,Single KO,0.05748148148148148
F6,0.139,GC029,1,glucose-acetate,2021-09-12,1,4.52,0.07955555555555556,∆flh,Single KO,0.05944444444444445
F7,0.138,GC029,2,glucose-acetate,2021-09-12,1,4.52,0.07955555555555556,∆flh,Single KO,0.05844444444444445
F8,0.136,GC029,3,glucose-acetate,2021-09-12,1,4.52,0.07955555555555556,∆flh,Single KO,0.05644444444444445
F6,0.139,GC029,1,glucose-acetate,2021-09-12,1,4.645555555555555,0.07940740740740741,∆flh,Single KO,0.0595925925925926
F7,0.138,GC029,2,glucose-acetate,2021-09-12,1,4.645555555555555,0.07940740740740741,∆flh,Single KO,0.0585925925925926
F8,0.136,GC029,3,glucose-acetate,2021-09-12,1,4.645555555555555,0.07940740740740741,∆flh,Single KO,0.0565925925925926
F6,0.139,GC029,1,glucose-acetate,2021-09-12,1,4.771111111111111,0.07951851851851853,∆flh,Single KO,0.05948148148148148
F7,0.137,GC029,2,glucose-acetate,2021-09-12,1,4.771111111111111,0.07951851851851853,∆flh,Single KO,0.05748148148148148
F8,0.136,GC029,3,glucose-acetate,2021-09-12,1,4.771111111111111,0.07951851851851853,∆flh,Single KO,0.05648148148148148
F6,0.14,GC029,1,glucose-acetate,2021-09-12,1,4.8966666666666665,0.07955555555555556,∆flh,Single KO,0.06044444444444445
F7,0.138,GC029,2,glucose-acetate,2021-09-12,1,4.8966666666666665,0.07955555555555556,∆flh,Single KO,0.05844444444444445
F8,0.137,GC029,3,glucose-acetate,2021-09-12,1,4.8966666666666665,0.07955555555555556,∆flh,Single KO,0.05744444444444445
F6,0.14,GC029,1,glucose-acetate,2021-09-12,1,5.022222222222222,0.07955555555555556,∆flh,Single KO,0.06044444444444445
F7,0.139,GC029,2,glucose-acetate,2021-09-12,1,5.022222222222222,0.07955555555555556,∆flh,Single KO,0.05944444444444445
F8,0.137,GC029,3,glucose-acetate,2021-09-12,1,5.022222222222222,0.07955555555555556,∆flh,Single KO,0.05744444444444445
F6,0.141,GC029,1,glucose-acetate,2021-09-12,1,5.147777777777778,0.07948148148148147,∆flh,Single KO,0.061518518518518514
F7,0.14,GC029,2,glucose-acetate,2021-09-12,1,5.147777777777778,0.07948148148148147,∆flh,Single KO,0.06051851851851854
F8,0.137,GC029,3,glucose-acetate,2021-09-12,1,5.147777777777778,0.07948148148148147,∆flh,Single KO,0.05751851851851854
F6,0.141,GC029,1,glucose-acetate,2021-09-12,1,5.273333333333333,0.07955555555555556,∆flh,Single KO,0.06144444444444443
F7,0.141,GC029,2,glucose-acetate,2021-09-12,1,5.273333333333333,0.07955555555555556,∆flh,Single KO,0.06144444444444443
F8,0.138,GC029,3,glucose-acetate,2021-09-12,1,5.273333333333333,0.07955555555555556,∆flh,Single KO,0.05844444444444445
F6,0.142,GC029,1,glucose-acetate,2021-09-12,1,5.398888888888889,0.0794814814814815,∆flh,Single KO,0.06251851851851849
F7,0.142,GC029,2,glucose-acetate,2021-09-12,1,5.398888888888889,0.0794814814814815,∆flh,Single KO,0.06251851851851849
F8,0.139,GC029,3,glucose-acetate,2021-09-12,1,5.398888888888889,0.0794814814814815,∆flh,Single KO,0.05951851851851851
F6,0.144,GC029,1,glucose-acetate,2021-09-12,1,5.524444444444445,0.0794814814814815,∆flh,Single KO,0.06451851851851849
F7,0.144,GC029,2,glucose-acetate,2021-09-12,1,5.524444444444445,0.0794814814814815,∆flh,Single KO,0.06451851851851849
F8,0.142,GC029,3,glucose-acetate,2021-09-12,1,5.524444444444445,0.0794814814814815,∆flh,Single KO,0.06251851851851849
F6,0.146,GC029,1,glucose-acetate,2021-09-12,1,5.65,0.07959259259259259,∆flh,Single KO,0.0664074074074074
F7,0.146,GC029,2,glucose-acetate,2021-09-12,1,5.65,0.07959259259259259,∆flh,Single KO,0.0664074074074074
F8,0.143,GC029,3,glucose-acetate,2021-09-12,1,5.65,0.07959259259259259,∆flh,Single KO,0.0634074074074074
F6,0.148,GC029,1,glucose-acetate,2021-09-12,1,5.775555555555556,0.07944444444444444,∆flh,Single KO,0.06855555555555555
F7,0.149,GC029,2,glucose-acetate,2021-09-12,1,5.775555555555556,0.07944444444444444,∆flh,Single KO,0.06955555555555555
F8,0.145,GC029,3,glucose-acetate,2021-09-12,1,5.775555555555556,0.07944444444444444,∆flh,Single KO,0.06555555555555555
F6,0.151,GC029,1,glucose-acetate,2021-09-12,1,5.901111111111111,0.07962962962962965,∆flh,Single KO,0.07137037037037035
F7,0.151,GC029,2,glucose-acetate,2021-09-12,1,5.901111111111111,0.07962962962962965,∆flh,Single KO,0.07137037037037035
F8,0.147,GC029,3,glucose-acetate,2021-09-12,1,5.901111111111111,0.07962962962962965,∆flh,Single KO,0.06737037037037034
F6,0.153,GC029,1,glucose-acetate,2021-09-12,1,6.026666666666666,0.07955555555555556,∆flh,Single KO,0.07344444444444444
F7,0.155,GC029,2,glucose-acetate,2021-09-12,1,6.026666666666666,0.07955555555555556,∆flh,Single KO,0.07544444444444444
F8,0.15,GC029,3,glucose-acetate,2021-09-12,1,6.026666666666666,0.07955555555555556,∆flh,Single KO,0.07044444444444443
F6,0.157,GC029,1,glucose-acetate,2021-09-12,1,6.152222222222222,0.07951851851851853,∆flh,Single KO,0.07748148148148147
F7,0.158,GC029,2,glucose-acetate,2021-09-12,1,6.152222222222222,0.07951851851851853,∆flh,Single KO,0.07848148148148147
F8,0.153,GC029,3,glucose-acetate,2021-09-12,1,6.152222222222222,0.07951851851851853,∆flh,Single KO,0.07348148148148147
F6,0.16,GC029,1,glucose-acetate,2021-09-12,1,6.277777777777778,0.07955555555555556,∆flh,Single KO,0.08044444444444444
F7,0.162,GC029,2,glucose-acetate,2021-09-12,1,6.277777777777778,0.07955555555555556,∆flh,Single KO,0.08244444444444445
F8,0.156,GC029,3,glucose-acetate,2021-09-12,1,6.277777777777778,0.07955555555555556,∆flh,Single KO,0.07644444444444444
F6,0.164,GC029,1,glucose-acetate,2021-09-12,1,6.403333333333333,0.07962962962962965,∆flh,Single KO,0.08437037037037036
F7,0.165,GC029,2,glucose-acetate,2021-09-12,1,6.403333333333333,0.07962962962962965,∆flh,Single KO,0.08537037037037036
F8,0.16,GC029,3,glucose-acetate,2021-09-12,1,6.403333333333333,0.07962962962962965,∆flh,Single KO,0.08037037037037036
F6,0.168,GC029,1,glucose-acetate,2021-09-12,1,6.528888888888889,0.07959259259259259,∆flh,Single KO,0.08840740740740742
F7,0.17,GC029,2,glucose-acetate,2021-09-12,1,6.528888888888889,0.07959259259259259,∆flh,Single KO,0.09040740740740742
F8,0.164,GC029,3,glucose-acetate,2021-09-12,1,6.528888888888889,0.07959259259259259,∆flh,Single KO,0.08440740740740742
F6,0.173,GC029,1,glucose-acetate,2021-09-12,1,6.654444444444445,0.07955555555555556,∆flh,Single KO,0.09344444444444443
F7,0.175,GC029,2,glucose-acetate,2021-09-12,1,6.654444444444445,0.07955555555555556,∆flh,Single KO,0.09544444444444443
F8,0.168,GC029,3,glucose-acetate,2021-09-12,1,6.654444444444445,0.07955555555555556,∆flh,Single KO,0.08844444444444445
F6,0.178,GC029,1,glucose-acetate,2021-09-12,1,6.78,0.07944444444444444,∆flh,Single KO,0.09855555555555555
F7,0.18,GC029,2,glucose-acetate,2021-09-12,1,6.78,0.07944444444444444,∆flh,Single KO,0.10055555555555555
F8,0.172,GC029,3,glucose-acetate,2021-09-12,1,6.78,0.07944444444444444,∆flh,Single KO,0.09255555555555554
F6,0.184,GC029,1,glucose-acetate,2021-09-12,1,6.905555555555556,0.07959259259259259,∆flh,Single KO,0.10440740740740741
F7,0.185,GC029,2,glucose-acetate,2021-09-12,1,6.905555555555556,0.07959259259259259,∆flh,Single KO,0.10540740740740741
F8,0.178,GC029,3,glucose-acetate,2021-09-12,1,6.905555555555556,0.07959259259259259,∆flh,Single KO,0.0984074074074074
F6,0.19,GC029,1,glucose-acetate,2021-09-12,1,7.0311111111111115,0.07955555555555556,∆flh,Single KO,0.11044444444444444
F7,0.192,GC029,2,glucose-acetate,2021-09-12,1,7.0311111111111115,0.07955555555555556,∆flh,Single KO,0.11244444444444444
F8,0.183,GC029,3,glucose-acetate,2021-09-12,1,7.0311111111111115,0.07955555555555556,∆flh,Single KO,0.10344444444444444
F6,0.197,GC029,1,glucose-acetate,2021-09-12,1,7.156666666666666,0.0795925925925926,∆flh,Single KO,0.1174074074074074
F7,0.199,GC029,2,glucose-acetate,2021-09-12,1,7.156666666666666,0.0795925925925926,∆flh,Single KO,0.1194074074074074
F8,0.189,GC029,3,glucose-acetate,2021-09-12,1,7.156666666666666,0.0795925925925926,∆flh,Single KO,0.1094074074074074
F6,0.203,GC029,1,glucose-acetate,2021-09-12,1,7.282222222222222,0.07955555555555556,∆flh,Single KO,0.12344444444444445
F7,0.205,GC029,2,glucose-acetate,2021-09-12,1,7.282222222222222,0.07955555555555556,∆flh,Single KO,0.12544444444444441
F8,0.196,GC029,3,glucose-acetate,2021-09-12,1,7.282222222222222,0.07955555555555556,∆flh,Single KO,0.11644444444444445
F6,0.21,GC029,1,glucose-acetate,2021-09-12,1,7.407777777777778,0.07959259259259259,∆flh,Single KO,0.13040740740740742
F7,0.212,GC029,2,glucose-acetate,2021-09-12,1,7.407777777777778,0.07959259259259259,∆flh,Single KO,0.13240740740740742
F8,0.203,GC029,3,glucose-acetate,2021-09-12,1,7.407777777777778,0.07959259259259259,∆flh,Single KO,0.12340740740740742
F6,0.218,GC029,1,glucose-acetate,2021-09-12,1,7.533333333333333,0.07962962962962962,∆flh,Single KO,0.13837037037037037
F7,0.221,GC029,2,glucose-acetate,2021-09-12,1,7.533333333333333,0.07962962962962962,∆flh,Single KO,0.14137037037037037
F8,0.21,GC029,3,glucose-acetate,2021-09-12,1,7.533333333333333,0.07962962962962962,∆flh,Single KO,0.13037037037037036
F6,0.226,GC029,1,glucose-acetate,2021-09-12,1,7.658888888888889,0.07959259259259259,∆flh,Single KO,0.14640740740740743
F7,0.229,GC029,2,glucose-acetate,2021-09-12,1,7.658888888888889,0.07959259259259259,∆flh,Single KO,0.14940740740740743
F8,0.218,GC029,3,glucose-acetate,2021-09-12,1,7.658888888888889,0.07959259259259259,∆flh,Single KO,0.13840740740740742
F6,0.236,GC029,1,glucose-acetate,2021-09-12,1,7.7844444444444445,0.07951851851851853,∆flh,Single KO,0.15648148148148144
F7,0.238,GC029,2,glucose-acetate,2021-09-12,1,7.7844444444444445,0.07951851851851853,∆flh,Single KO,0.15848148148148145
F8,0.226,GC029,3,glucose-acetate,2021-09-12,1,7.7844444444444445,0.07951851851851853,∆flh,Single KO,0.1464814814814815
F6,0.245,GC029,1,glucose-acetate,2021-09-12,1,7.91,0.07966666666666668,∆flh,Single KO,0.16533333333333333
F7,0.248,GC029,2,glucose-acetate,2021-09-12,1,7.91,0.07966666666666668,∆flh,Single KO,0.16833333333333333
F8,0.235,GC029,3,glucose-acetate,2021-09-12,1,7.91,0.07966666666666668,∆flh,Single KO,0.15533333333333332
F6,0.256,GC029,1,glucose-acetate,2021-09-12,1,8.035555555555556,0.07966666666666668,∆flh,Single KO,0.17633333333333334
F7,0.259,GC029,2,glucose-acetate,2021-09-12,1,8.035555555555556,0.07966666666666668,∆flh,Single KO,0.17933333333333334
F8,0.244,GC029,3,glucose-acetate,2021-09-12,1,8.035555555555556,0.07966666666666668,∆flh,Single KO,0.16433333333333333
F6,0.267,GC029,1,glucose-acetate,2021-09-12,1,8.161111111111111,0.07959259259259259,∆flh,Single KO,0.1874074074074074
F7,0.27,GC029,2,glucose-acetate,2021-09-12,1,8.161111111111111,0.07959259259259259,∆flh,Single KO,0.19040740740740741
F8,0.255,GC029,3,glucose-acetate,2021-09-12,1,8.161111111111111,0.07959259259259259,∆flh,Single KO,0.1754074074074074
F6,0.279,GC029,1,glucose-acetate,2021-09-12,1,8.286666666666667,0.07959259259259259,∆flh,Single KO,0.19940740740740742
F7,0.282,GC029,2,glucose-acetate,2021-09-12,1,8.286666666666667,0.07959259259259259,∆flh,Single KO,0.20240740740740737
F8,0.266,GC029,3,glucose-acetate,2021-09-12,1,8.286666666666667,0.07959259259259259,∆flh,Single KO,0.1864074074074074
F6,0.291,GC029,1,glucose-acetate,2021-09-12,1,8.412222222222223,0.07959259259259259,∆flh,Single KO,0.21140740740740738
F7,0.294,GC029,2,glucose-acetate,2021-09-12,1,8.412222222222223,0.07959259259259259,∆flh,Single KO,0.21440740740740738
F8,0.278,GC029,3,glucose-acetate,2021-09-12,1,8.412222222222223,0.07959259259259259,∆flh,Single KO,0.19840740740740742
F6,0.303,GC029,1,glucose-acetate,2021-09-12,1,8.537777777777778,0.07966666666666668,∆flh,Single KO,0.22333333333333333
F7,0.306,GC029,2,glucose-acetate,2021-09-12,1,8.537777777777778,0.07966666666666668,∆flh,Single KO,0.22633333333333333
F8,0.29,GC029,3,glucose-acetate,2021-09-12,1,8.537777777777778,0.07966666666666668,∆flh,Single KO,0.21033333333333332
F6,0.316,GC029,1,glucose-acetate,2021-09-12,1,8.663333333333334,0.07951851851851853,∆flh,Single KO,0.23648148148148146
F7,0.319,GC029,2,glucose-acetate,2021-09-12,1,8.663333333333334,0.07951851851851853,∆flh,Single KO,0.23948148148148146
F8,0.302,GC029,3,glucose-acetate,2021-09-12,1,8.663333333333334,0.07951851851851853,∆flh,Single KO,0.22248148148148145
F6,0.33,GC029,1,glucose-acetate,2021-09-12,1,8.78888888888889,0.07959259259259259,∆flh,Single KO,0.2504074074074074
F7,0.332,GC029,2,glucose-acetate,2021-09-12,1,8.78888888888889,0.07959259259259259,∆flh,Single KO,0.2524074074074074
F8,0.315,GC029,3,glucose-acetate,2021-09-12,1,8.78888888888889,0.07959259259259259,∆flh,Single KO,0.2354074074074074
F6,0.343,GC029,1,glucose-acetate,2021-09-12,1,8.914444444444445,0.07966666666666668,∆flh,Single KO,0.26333333333333336
F7,0.346,GC029,2,glucose-acetate,2021-09-12,1,8.914444444444445,0.07966666666666668,∆flh,Single KO,0.2663333333333333
F8,0.328,GC029,3,glucose-acetate,2021-09-12,1,8.914444444444445,0.07966666666666668,∆flh,Single KO,0.24833333333333335
F6,0.356,GC029,1,glucose-acetate,2021-09-12,1,9.04,0.07959259259259259,∆flh,Single KO,0.2764074074074074
F7,0.359,GC029,2,glucose-acetate,2021-09-12,1,9.04,0.07959259259259259,∆flh,Single KO,0.2794074074074074
F8,0.342,GC029,3,glucose-acetate,2021-09-12,1,9.04,0.07959259259259259,∆flh,Single KO,0.2624074074074074
F6,0.369,GC029,1,glucose-acetate,2021-09-12,1,9.165555555555555,0.07970370370370371,∆flh,Single KO,0.2892962962962963
F7,0.373,GC029,2,glucose-acetate,2021-09-12,1,9.165555555555555,0.07970370370370371,∆flh,Single KO,0.2932962962962963
F8,0.354,GC029,3,glucose-acetate,2021-09-12,1,9.165555555555555,0.07970370370370371,∆flh,Single KO,0.27429629629629626
F6,0.382,GC029,1,glucose-acetate,2021-09-12,1,9.29111111111111,0.07962962962962965,∆flh,Single KO,0.30237037037037034
F7,0.385,GC029,2,glucose-acetate,2021-09-12,1,9.29111111111111,0.07962962962962965,∆flh,Single KO,0.30537037037037035
F8,0.368,GC029,3,glucose-acetate,2021-09-12,1,9.29111111111111,0.07962962962962965,∆flh,Single KO,0.28837037037037033
F6,0.395,GC029,1,glucose-acetate,2021-09-12,1,9.416666666666666,0.07955555555555556,∆flh,Single KO,0.31544444444444447
F7,0.397,GC029,2,glucose-acetate,2021-09-12,1,9.416666666666666,0.07955555555555556,∆flh,Single KO,0.3174444444444445
F8,0.381,GC029,3,glucose-acetate,2021-09-12,1,9.416666666666666,0.07955555555555556,∆flh,Single KO,0.30144444444444446
F6,0.408,GC029,1,glucose-acetate,2021-09-12,1,9.542222222222222,0.07970370370370371,∆flh,Single KO,0.32829629629629625
F7,0.41,GC029,2,glucose-acetate,2021-09-12,1,9.542222222222222,0.07970370370370371,∆flh,Single KO,0.33029629629629625
F8,0.393,GC029,3,glucose-acetate,2021-09-12,1,9.542222222222222,0.07970370370370371,∆flh,Single KO,0.3132962962962963
F6,0.419,GC029,1,glucose-acetate,2021-09-12,1,9.667777777777777,0.07966666666666668,∆flh,Single KO,0.3393333333333333
F7,0.422,GC029,2,glucose-acetate,2021-09-12,1,9.667777777777777,0.07966666666666668,∆flh,Single KO,0.3423333333333333
F8,0.405,GC029,3,glucose-acetate,2021-09-12,1,9.667777777777777,0.07966666666666668,∆flh,Single KO,0.32533333333333336
F6,0.432,GC029,1,glucose-acetate,2021-09-12,1,9.793333333333333,0.07966666666666668,∆flh,Single KO,0.35233333333333333
F7,0.432,GC029,2,glucose-acetate,2021-09-12,1,9.793333333333333,0.07966666666666668,∆flh,Single KO,0.35233333333333333
F8,0.419,GC029,3,glucose-acetate,2021-09-12,1,9.793333333333333,0.07966666666666668,∆flh,Single KO,0.3393333333333333
F6,0.442,GC029,1,glucose-acetate,2021-09-12,1,9.918888888888889,0.07962962962962965,∆flh,Single KO,0.36237037037037034
F7,0.442,GC029,2,glucose-acetate,2021-09-12,1,9.918888888888889,0.07962962962962965,∆flh,Single KO,0.36237037037037034
F8,0.43,GC029,3,glucose-acetate,2021-09-12,1,9.918888888888889,0.07962962962962965,∆flh,Single KO,0.35037037037037033
F6,0.453,GC029,1,glucose-acetate,2021-09-12,1,10.044444444444444,0.07951851851851853,∆flh,Single KO,0.37348148148148147
F7,0.452,GC029,2,glucose-acetate,2021-09-12,1,10.044444444444444,0.07951851851851853,∆flh,Single KO,0.37248148148148147
F8,0.44,GC029,3,glucose-acetate,2021-09-12,1,10.044444444444444,0.07951851851851853,∆flh,Single KO,0.36048148148148146
F6,0.463,GC029,1,glucose-acetate,2021-09-12,1,10.17,0.07962962962962965,∆flh,Single KO,0.38337037037037036
F7,0.463,GC029,2,glucose-acetate,2021-09-12,1,10.17,0.07962962962962965,∆flh,Single KO,0.38337037037037036
F8,0.449,GC029,3,glucose-acetate,2021-09-12,1,10.17,0.07962962962962965,∆flh,Single KO,0.36937037037037035
F6,0.472,GC029,1,glucose-acetate,2021-09-12,1,10.295555555555556,0.07966666666666668,∆flh,Single KO,0.3923333333333333
F7,0.472,GC029,2,glucose-acetate,2021-09-12,1,10.295555555555556,0.07966666666666668,∆flh,Single KO,0.3923333333333333
F8,0.459,GC029,3,glucose-acetate,2021-09-12,1,10.295555555555556,0.07966666666666668,∆flh,Single KO,0.37933333333333336
F6,0.482,GC029,1,glucose-acetate,2021-09-12,1,10.421111111111111,0.07966666666666668,∆flh,Single KO,0.4023333333333333
F7,0.482,GC029,2,glucose-acetate,2021-09-12,1,10.421111111111111,0.07966666666666668,∆flh,Single KO,0.4023333333333333
F8,0.468,GC029,3,glucose-acetate,2021-09-12,1,10.421111111111111,0.07966666666666668,∆flh,Single KO,0.38833333333333336
F6,0.491,GC029,1,glucose-acetate,2021-09-12,1,10.546666666666667,0.07955555555555556,∆flh,Single KO,0.41144444444444445
F7,0.49,GC029,2,glucose-acetate,2021-09-12,1,10.546666666666667,0.07955555555555556,∆flh,Single KO,0.41044444444444445
F8,0.477,GC029,3,glucose-acetate,2021-09-12,1,10.546666666666667,0.07955555555555556,∆flh,Single KO,0.39744444444444443
F6,0.5,GC029,1,glucose-acetate,2021-09-12,1,10.672222222222222,0.07959259259259259,∆flh,Single KO,0.4204074074074074
F7,0.5,GC029,2,glucose-acetate,2021-09-12,1,10.672222222222222,0.07959259259259259,∆flh,Single KO,0.4204074074074074
F8,0.486,GC029,3,glucose-acetate,2021-09-12,1,10.672222222222222,0.07959259259259259,∆flh,Single KO,0.4064074074074074
F6,0.509,GC029,1,glucose-acetate,2021-09-12,1,10.797777777777778,0.07966666666666668,∆flh,Single KO,0.42933333333333334
F7,0.508,GC029,2,glucose-acetate,2021-09-12,1,10.797777777777778,0.07966666666666668,∆flh,Single KO,0.42833333333333334
F8,0.495,GC029,3,glucose-acetate,2021-09-12,1,10.797777777777778,0.07966666666666668,∆flh,Single KO,0.41533333333333333
F6,0.517,GC029,1,glucose-acetate,2021-09-12,1,10.923333333333334,0.07970370370370371,∆flh,Single KO,0.4372962962962963
F7,0.516,GC029,2,glucose-acetate,2021-09-12,1,10.923333333333334,0.07970370370370371,∆flh,Single KO,0.4362962962962963
F8,0.504,GC029,3,glucose-acetate,2021-09-12,1,10.923333333333334,0.07970370370370371,∆flh,Single KO,0.4242962962962963
F6,0.526,GC029,1,glucose-acetate,2021-09-12,1,11.04888888888889,0.07955555555555556,∆flh,Single KO,0.4464444444444445
F7,0.523,GC029,2,glucose-acetate,2021-09-12,1,11.04888888888889,0.07955555555555556,∆flh,Single KO,0.4434444444444445
F8,0.513,GC029,3,glucose-acetate,2021-09-12,1,11.04888888888889,0.07955555555555556,∆flh,Single KO,0.43344444444444447
F6,0.533,GC029,1,glucose-acetate,2021-09-12,1,11.174444444444445,0.07962962962962965,∆flh,Single KO,0.45337037037037037
F7,0.53,GC029,2,glucose-acetate,2021-09-12,1,11.174444444444445,0.07962962962962965,∆flh,Single KO,0.45037037037037037
F8,0.522,GC029,3,glucose-acetate,2021-09-12,1,11.174444444444445,0.07962962962962965,∆flh,Single KO,0.44237037037037036
F6,0.539,GC029,1,glucose-acetate,2021-09-12,1,11.3,0.07970370370370371,∆flh,Single KO,0.4592962962962963
F7,0.536,GC029,2,glucose-acetate,2021-09-12,1,11.3,0.07970370370370371,∆flh,Single KO,0.4562962962962963
F8,0.53,GC029,3,glucose-acetate,2021-09-12,1,11.3,0.07970370370370371,∆flh,Single KO,0.4502962962962963
F6,0.541,GC029,1,glucose-acetate,2021-09-12,1,11.425555555555556,0.07962962962962962,∆flh,Single KO,0.46137037037037043
F7,0.538,GC029,2,glucose-acetate,2021-09-12,1,11.425555555555556,0.07962962962962962,∆flh,Single KO,0.45837037037037043
F8,0.536,GC029,3,glucose-acetate,2021-09-12,1,11.425555555555556,0.07962962962962962,∆flh,Single KO,0.4563703703703704
F6,0.554,GC029,1,glucose-acetate,2021-09-12,1,11.551111111111112,0.07966666666666668,∆flh,Single KO,0.4743333333333334
F7,0.554,GC029,2,glucose-acetate,2021-09-12,1,11.551111111111112,0.07966666666666668,∆flh,Single KO,0.4743333333333334
F8,0.538,GC029,3,glucose-acetate,2021-09-12,1,11.551111111111112,0.07966666666666668,∆flh,Single KO,0.45833333333333337
F6,0.566,GC029,1,glucose-acetate,2021-09-12,1,11.676666666666666,0.07962962962962965,∆flh,Single KO,0.4863703703703703
F7,0.565,GC029,2,glucose-acetate,2021-09-12,1,11.676666666666666,0.07962962962962965,∆flh,Single KO,0.4853703703703703
F8,0.552,GC029,3,glucose-acetate,2021-09-12,1,11.676666666666666,0.07962962962962965,∆flh,Single KO,0.4723703703703704
F6,0.57,GC029,1,glucose-acetate,2021-09-12,1,11.802222222222222,0.07955555555555556,∆flh,Single KO,0.4904444444444444
F7,0.567,GC029,2,glucose-acetate,2021-09-12,1,11.802222222222222,0.07955555555555556,∆flh,Single KO,0.4874444444444444
F8,0.563,GC029,3,glucose-acetate,2021-09-12,1,11.802222222222222,0.07955555555555556,∆flh,Single KO,0.4834444444444444
F6,0.569,GC029,1,glucose-acetate,2021-09-12,1,11.927777777777777,0.07966666666666668,∆flh,Single KO,0.4893333333333333
F7,0.565,GC029,2,glucose-acetate,2021-09-12,1,11.927777777777777,0.07966666666666668,∆flh,Single KO,0.4853333333333333
